시군구,번지,아파트명,좌표X,좌표Y,elementary,elementary_dist,middle,middle_dist,high,high_dist,bus_station,bus_dist,subway_station,subway_dist,bus_walk,subway_walk,elementary_walk,middle_walk,high_walk
서울특별시 중랑구 묵동,169-10,신도브래뉴,127.076832171623,37.6150706975135,서울공릉초등학교,464,태릉중학교,787,원묵고등학교,965,묵동자이.신도브래뉴아파트,35,태릉입구,343,1,6,7,12,15
서울특별시 중랑구 묵동,381,신안1,127.080992546994,37.6128551779041,서울원묵초등학교,846,태릉중학교,275,원묵고등학교,568,먹골파출소.신안아파트입구,163,먹골,439,3,7,13,5,9
서울특별시 중랑구 묵동,382,신안2,127.080097893145,37.6141121269446,서울공릉초등학교,788,태릉중학교,411,원묵고등학교,615,신안2차아파트입구,40,먹골,468,1,8,12,7,10
서울특별시 중랑구 묵동,384,신안3,127.081779175958,37.6124746884914,서울원묵초등학교,811,태릉중학교,185,원묵고등학교,516,먹골파출소.신안아파트입구,208,먹골,495,4,8,13,3,8
서울특별시 중랑구 묵동,245-64,우성,127.077148229589,37.6067886910324,서울신묵초등학교,149,중랑중학교,436,중화고등학교,756,신묵초등학교,21,먹골,432,1,7,3,7,12
서울특별시 중랑구 묵동,392,월드메르디앙,127.073460788051,37.6130203926036,서울묵현초등학교,439,석관중학교,926,석관고등학교,842,동구햇살아파트,80,태릉입구,500,2,8,7,14,13
서울특별시 중랑구 묵동,170-27,월등스카이뷰,127.077050994091,37.6141897486016,서울공릉초등학교,561,태릉중학교,734,원묵고등학교,948,먹골역.묵동자이아파트,67,먹골,402,2,7,9,12,15
서울특별시 중랑구 묵동,169-11,위더스빌,127.077140635067,37.6145675645809,서울공릉초등학교,530,태릉중학교,736,원묵고등학교,934,극동늘푸른아파트,84,태릉입구,408,2,7,8,12,15
서울특별시 중랑구 묵동,396,이편한세상화랑대,127.083016486874,37.6159945268682,서울원묵초등학교,466,원묵중학교,249,원묵고등학교,290,세방아파트입구,196,화랑대(서울여대입구),489,3,8,7,4,5
서울특별시 중랑구 묵동,188-1,장미,127.079485532548,37.6059629146713,서울묵동초등학교,326,중랑중학교,161,중화고등학교,481,한국전력동대문중랑지사,74,중화,381,2,6,5,3,8
서울특별시 중랑구 묵동,154-18,정은스카이빌,127.082007198802,37.6180722801702,서울원묵초등학교,536,원묵중학교,266,태릉고등학교,414,이수아파트앞시장입구,141,화랑대(서울여대입구),371,3,6,9,4,7
서울특별시 중랑구 묵동,389,태창네스트빌,127.077201366836,37.6163425618207,서울공릉초등학교,382,태릉중학교,813,원묵고등학교,932,우리은행,79,태릉입구,296,2,5,6,13,14
서울특별시 중랑구 묵동,58-1,풀내음,127.080585011903,37.6158761106069,서울원묵초등학교,724,원묵중학교,472,원묵고등학교,553,묵동구길,155,태릉입구,636,3,10,11,8,9
서울특별시 중랑구 묵동,121-302,하늘빛,127.08095160877,37.6142706589591,서울원묵초등학교,758,태릉중학교,338,원묵고등학교,518,먹골파출소.신안아파트입구,40,먹골,540,1,9,12,6,8
서울특별시 중랑구 묵동,378,한국,127.073491872132,37.6143378887968,서울공릉초등학교,493,석관중학교,1022,석관고등학교,920,한국아파트,90,태릉입구,361,2,6,8,16,14
서울특별시 중랑구 묵동,162-17,헤르만스테이트,127.078752756276,37.6162266607022,서울공릉초등학교,530,원묵중학교,649,원묵고등학교,760,묵동구길,55,태릉입구,438,1,7,8,10,12
서울특별시 중랑구 묵동,385,현대아이파크,127.073659575819,37.6105098434999,서울묵현초등학교,159,석관중학교,817,석관고등학교,779,먹골역입구,261,먹골,452,4,7,3,13,12
서울특별시 중랑구 상봉동,128-10,SG타워,127.079755565828,37.5936999797427,서울중목초등학교,405,장안중학교,799,중화고등학교,1310,상봉2동복합청사.도서관,203,중랑,426,4,7,7,12,20
서울특별시 중랑구 상봉동,136-11,e-푸른가동,127.073791183718,37.5926274445138,서울중랑초등학교,381,전동중학교,784,휘봉고등학교,878,서울우유앞,123,중랑,363,2,6,6,12,14
서울특별시 중랑구 상봉동,1,건영1,127.093545075406,37.6039982711767,서울중화초등학교,133,신현중학교,229,신현고등학교,155,성원아파트경남아너스빌앞,214,망우,527,4,8,2,4,3
서울특별시 중랑구 상봉동,63,건영2차,127.093061552443,37.6012129721752,서울중화초등학교,221,상봉중학교,329,신현고등학교,449,망우역,287,망우,225,5,4,4,5,7
서울특별시 중랑구 상봉동,499,건영캐스빌,127.091187076268,37.6025354672198,서울중화초등학교,323,상봉중학교,163,신현고등학교,360,엘지아파트앞,201,망우,341,4,6,5,3,6
서울특별시 중랑구 상봉동,494,금강산,127.074282238748,37.5920359056725,서울중랑초등학교,297,전동중학교,750,휘봉고등학교,865,서울우유앞,140,중랑,380,3,6,5,12,13
서울특별시 중랑구 상봉동,284-11,동일스카이시티101동,127.089622962442,37.6019864306232,서울중화초등학교,505,상봉중학교,76,신현고등학교,519,쌍용아파트신내테크노타운앞,215,망우,371,4,6,8,2,8
서울특별시 중랑구 상봉동,284-13,동일스카이시티102동,127.089596953038,37.6017337226035,서울중화초등학교,515,상봉중학교,63,신현고등학교,541,쌍용아파트신내테크노타운앞,230,망우,354,4,6,8,1,9
서울특별시 중랑구 상봉동,85-18,문수해오름,127.091174152145,37.5939860656053,서울면목초등학교,567,혜원여자중학교,658,혜원여자고등학교,658,상봉신협,77,망우,623,2,10,9,10,10
서울특별시 중랑구 상봉동,115-31,미랜드프래임빌,127.084281622969,37.5954879154458,서울상봉초등학교,304,장안중학교,693,중화고등학교,1040,상봉역.중랑우체국,80,상봉(시외버스터미널),157,2,3,5,11,16
서울특별시 중랑구 상봉동,484,"엘지,쌍용",127.090715883139,37.6037624381976,서울중화초등학교,384,신현중학교,117,신현고등학교,299,엘지아파트앞,66,망우,486,1,8,6,2,5
서울특별시 중랑구 상봉동,496,우정,127.088683853976,37.5994293182578,서울중흥초등학교,564,상봉중학교,284,신현고등학교,803,상봉1동주민센터,161,망우,359,3,6,9,5,13
서울특별시 중랑구 상봉동,81-5,한일써너스빌,127.0912331,37.5972558,서울중화초등학교,705,상봉중학교,491,혜원여자고등학교,783,망우역.상봉터미널,65,망우,266,1,4,11,8,12
서울특별시 중랑구 상봉동,269-7,정우,127.087933102562,37.5995503424314,서울중흥초등학교,484,상봉중학교,329,중화고등학교,755,상봉1동주민센터,104,망우,442,2,7,8,5,12
서울특별시 중랑구 상봉동,115-61,주함해븐타워,127.085323169802,37.5958038655282,서울상봉초등학교,341,장안중학교,733,중화고등학교,1019,상봉역.중랑우체국,177,상봉(시외버스터미널),51,3,1,6,11,16
서울특별시 중랑구 상봉동,497,태영데시앙1,127.092739964795,37.6031459393664,서울중화초등학교,150,신현중학교,195,신현고등학교,236,신현중학교,235,망우,410,4,7,3,3,4
서울특별시 중랑구 상봉동,498,태영데시앙2,127.092987890938,37.6041721520522,서울중화초등학교,184,신현중학교,165,신현고등학교,120,신현중학교,186,망우,527,3,8,3,3,2
서울특별시 중랑구 상봉동,113-1,포시티,127.085408154139,37.5953597054774,서울상봉초등학교,383,장안중학교,777,중화고등학교,1070,지하철7호선상봉역,137,상봉(시외버스터미널),42,3,1,6,12,17
서울특별시 중랑구 상봉동,226-20,풍산쉐르빌101동,127.087967545715,37.6027396425076,서울중흥초등학교,442,상봉중학교,276,중화고등학교,533,쌍용아파트신내테크노타운앞,43,망우,563,1,9,7,5,8
서울특별시 중랑구 상봉동,500,프레미어스엠코,127.090513674158,37.598101220303,서울중화초등학교,666,상봉중학교,384,신현고등학교,840,망우역.상봉터미널,69,망우,224,2,4,10,6,13
서울특별시 중랑구 상봉동,74,한국프라우드,127.093893842216,37.5989256891745,서울중화초등학교,445,상봉중학교,510,신현고등학교,711,망우역,39,망우,231,1,4,7,8,11
서울특별시 중랑구 신내동,785,건영2차,127.095719045413,37.601677289484,서울중화초등학교,231,신현중학교,557,신현고등학교,503,건영아파트,68,망우,485,2,8,4,9,8
서울특별시 중랑구 신내동,804,경남아너스빌,127.096740656991,37.6037224247933,서울중화초등학교,311,신현중학교,585,신현고등학교,455,성원아파트경남아너스빌앞,100,망우,709,2,11,5,9,7
서울특별시 중랑구 신내동,449-1,경원,127.098462353835,37.6055355943792,서울신내초등학교,197,송곡여자중학교,755,신현고등학교,614,신내초등학교,68,신내,946,2,15,3,12,10
서울특별시 중랑구 신내동,799,광남,127.09990646908,37.6075393526005,서울신내초등학교,291,송곡여자중학교,591,송곡관광고등학교,591,우남푸르미아아파트,40,신내,677,1,11,5,9,9
서울특별시 중랑구 신내동,796,다우훼밀리,127.096239885415,37.6003850259687,서울중화초등학교,372,신현중학교,689,신현고등학교,653,국민은행망우동지점,140,망우,490,3,8,6,11,10
서울특별시 중랑구 신내동,803,대성유니트,127.096508353405,37.6027308952846,서울중화초등학교,273,신현중학교,585,신현고등학교,485,경남아파트,46,망우,621,1,10,5,9,8
서울특별시 중랑구 신내동,317,데시앙,127.099458305129,37.6109225846863,서울양원숲초등학교,662,송곡여자중학교,789,송곡관광고등학교,789,신내교회.신내데시앙아파트,179,신내,397,3,6,10,12,12
서울특별시 중랑구 신내동,800,동광오뜨빌,127.099946982625,37.6006601707167,서울신내초등학교,476,영란여자중학교,659,이화여자대학교병설미디어고등학교,659,망우사거리,26,망우,901,1,14,8,10,10
서울특별시 중랑구 신내동,397,동성1,127.097679388152,37.6091161460678,서울신내초등학교,539,신현중학교,861,신현고등학교,680,동성프라자앞,157,신내,677,3,11,9,13,11
서울특별시 중랑구 신내동,618,동성3,127.096246072268,37.6085274461075,서울신현초등학교,423,신현중학교,696,신현고등학교,517,신내10단지아파트,103,신내,842,2,13,7,11,8
서울특별시 중랑구 신내동,788,동성5,127.099196892011,37.6085234710246,서울신내초등학교,413,송곡여자중학교,693,송곡관광고등학교,693,우남푸르미아아파트,111,신내,617,2,10,7,11,11
서울특별시 중랑구 신내동,797,동성7,127.097141297689,37.6060544878653,서울신내초등학교,355,신현중학교,650,신현고등학교,475,신내초등학교,92,망우,927,2,14,6,10,8
서울특별시 중랑구 신내동,591,동성,127.096444206008,37.6067265670772,서울신현초등학교,334,신현중학교,604,신현고등학교,422,중랑구청사거리,142,망우,943,3,15,6,10,7
서울특별시 중랑구 신내동,786,동성타워프라자,127.097279347621,37.6080532191686,서울신내초등학교,470,신현중학교,757,신현고등학교,574,동성프라자앞,33,신내,791,1,12,8,12,9
서울특별시 중랑구 신내동,487,라이프미성,127.098741298809,37.6028888838747,서울신내초등학교,275,영란여자중학교,734,신현고등학교,696,대명프라자,199,망우,845,3,13,5,12,11
서울특별시 중랑구 신내동,437,벽산,127.100119242128,37.6031247734606,서울신내초등학교,202,영란여자중학교,580,이화여자대학교병설미디어고등학교,580,이화미디어고.중랑숲어린이도서관,222,양원,947,4,15,4,9,9
서울특별시 중랑구 신내동,795,새한,127.101463214375,37.6051905864565,서울신내초등학교,152,송곡여자중학교,443,송곡관광고등학교,443,신내새한아파트앞,86,양원,732,2,11,3,7,7
서울특별시 중랑구 신내동,787,석탑,127.101142860377,37.6037044985882,서울신내초등학교,178,영란여자중학교,471,이화여자대학교병설미디어고등학교,471,이화미디어고.중랑숲어린이도서관,120,양원,817,2,13,3,8,8
서울특별시 중랑구 신내동,783,성원,127.094533350571,37.6049590200548,서울신현초등학교,143,신현중학교,340,신현고등학교,180,중랑구청사거리,117,망우,668,2,11,3,6,3
서울특별시 중랑구 신내동,817,신내 데시앙포레,127.110126255007,37.6151579384782,서울새솔초등학교,343,송곡여자중학교,1093,송곡관광고등학교,1093,신내데시앙포레아파트정문앞,171,신내,808,3,13,6,17,17
서울특별시 중랑구 신내동,661,신내11대명,127.094008632781,37.6075380713052,서울신현초등학교,198,신현중학교,444,신현고등학교,281,중랑구청,105,망우,917,2,14,3,7,5
서울특별시 중랑구 신내동,650,신내6대주,127.091014257029,37.6152619825876,금성초등학교,129,원묵중학교,790,원묵고등학교,613,신내6단지,130,봉화산(서울의료원),229,2,4,2,12,10
서울특별시 중랑구 신내동,657,신내9진흥,127.094726629688,37.6119855898595,서울봉화초등학교,313,신현중학교,914,신현고등학교,775,신내10단지아파트,191,봉화산(서울의료원),695,3,11,5,14,12
서울특별시 중랑구 신내동,495-42,신천빌리지,127.095948001193,37.5997200623364,서울중화초등학교,414,상봉중학교,679,신현고등학교,700,망우지구대,77,망우,449,2,7,7,11,11
서울특별시 중랑구 신내동,801,영풍마드레빌,127.100139886031,37.6055995046449,서울신내초등학교,74,송곡여자중학교,570,송곡관광고등학교,570,신내초등학교,92,양원,870,2,14,2,9,9
서울특별시 중랑구 신내동,802,우남푸르미아,127.098837262995,37.6061758845939,서울신내초등학교,200,송곡여자중학교,704,신현고등학교,663,우남푸르미아아파트,100,신내,864,2,13,3,11,10
서울특별시 중랑구 신내동,408-2,원당,127.097850301187,37.6072232963871,서울신내초등학교,360,신현중학교,769,신현고등학교,588,동성프라자앞,60,신내,821,1,13,6,12,9
서울특별시 중랑구 신내동,493-158,월드,127.099213212867,37.6004321184579,서울신내초등학교,511,영란여자중학교,744,이화여자대학교병설미디어고등학교,744,망우사거리,96,망우,817,2,13,8,12,12
서울특별시 중랑구 신내동,492-5,조호그레이스,127.100214692974,37.6010873735222,서울신내초등학교,428,영란여자중학교,613,이화여자대학교병설미디어고등학교,613,능산지하차도,15,망우,938,1,15,7,10,10
서울특별시 중랑구 신내동,492-26,조호그레이스2,127.099932052281,37.60109662308,서울신내초등학교,428,영란여자중학교,642,이화여자대학교병설미디어고등학교,642,능산지하차도,47,망우,907,1,14,7,10,10
서울특별시 중랑구 신내동,479,중앙하이츠,127.098088211575,37.6034907491923,서울신내초등학교,278,신현중학교,737,신현고등학교,604,대명프라자,166,망우,814,3,13,5,12,10
서울특별시 중랑구 신내동,654,진로,127.093292571921,37.6140924325305,서울봉화초등학교,114,원묵중학교,1073,원묵고등학교,875,신내7단지아파트홈플러스,145,봉화산(서울의료원),412,3,7,2,17,14
서울특별시 중랑구 신내동,656,화성,127.095137479055,37.6136323565234,서울봉화초등학교,304,신현중학교,1101,신현고등학교,964,중랑소방서,118,봉화산(서울의료원),580,2,9,5,17,15
서울특별시 중랑구 신내동,656,화성.두산,127.095137479055,37.6136323565234,서울봉화초등학교,304,신현중학교,1101,신현고등학교,964,중랑소방서,118,봉화산(서울의료원),580,2,9,5,17,15
서울특별시 중랑구 중화동,307-6,강오,127.078551766674,37.6044351007517,서울묵동초등학교,280,중랑중학교,270,중화고등학교,569,제일프라자,159,중화,225,3,4,5,5,9
서울특별시 중랑구 중화동,19,극동,127.08367530046,37.6036175349731,서울중흥초등학교,223,중랑중학교,375,중화고등학교,134,이화연립경동제일교회앞,204,중화,504,4,8,4,6,3
서울특별시 중랑구 중화동,452,동구햇살,127.078518897901,37.5998839504267,서울묵동초등학교,464,장안중학교,293,중화고등학교,792,태릉시장,34,중화,307,1,5,7,5,12
서울특별시 중랑구 중화동,208-33,동양엔파트,127.075023361031,37.5939935621882,서울중랑초등학교,485,전동중학교,980,휘봉고등학교,1082,중랑역동부시장1,34,중랑,159,1,3,8,15,17
서울특별시 중랑구 중화동,454,동양엔파트2차,127.07459338129,37.5941813310494,서울중랑초등학교,513,전동중학교,978,휘봉고등학교,1069,중랑역동부시장1,86,중랑,188,2,3,8,15,17
서울특별시 중랑구 중화동,207-14,미영리치타운,127.077877524896,37.5950156902891,서울중목초등학교,572,장안중학교,729,중화고등학교,1265,중랑역.동부시장1,171,중랑,196,3,3,9,11,19
서울특별시 중랑구 중화동,207-12,미영리치타운103,127.078437288343,37.5951727228135,서울중목초등학교,575,장안중학교,685,중화고등학교,1219,중랑역.동부시장1,230,중랑,260,4,4,9,11,19
서울특별시 중랑구 중화동,208-4,범양프레체,127.075881477395,37.5944855856847,서울중랑초등학교,538,장안중학교,902,휘봉고등학교,1185,중랑역.동부시장,65,중랑,55,1,1,9,14,18
서울특별시 중랑구 중화동,438,삼익,127.07774751254,37.6045724035792,서울신묵초등학교,304,중랑중학교,350,중화고등학교,658,제일프라자,74,중화,282,2,5,5,6,10
서울특별시 중랑구 중화동,331-64,연합파크빌,127.075393726488,37.6023952465622,서울신묵초등학교,462,장안중학교,649,중화고등학교,958,이화교,175,중화,430,3,7,7,10,15
서울특별시 중랑구 중화동,42,중화동건영,127.083423945233,37.6056917915927,서울묵동초등학교,389,중랑중학교,296,중화고등학교,101,이화연립경동제일교회앞,410,중화,579,7,9,6,5,2
서울특별시 중랑구 중화동,453,청광플러스원,127.080074874206,37.6026780475495,서울묵동초등학교,113,장안중학교,236,중화고등학교,464,지하철7호선중화역,72,중화,92,2,2,2,4,7
서울특별시 중랑구 중화동,286-22,청원다미소,127.07999136924,37.6020028119889,서울묵동초등학교,178,장안중학교,177,중화고등학교,514,지하철7호선중화역2번출구,85,중화,101,2,2,3,3,8
서울특별시 중랑구 중화동,314-1,태능에셈빌,127.077484271471,37.5992798892602,서울묵동초등학교,587,장안중학교,425,중화고등학교,922,태릉시장입구,65,중화,413,1,7,9,7,14
서울특별시 중랑구 중화동,318-81,태솔,127.074589126475,37.5971789317667,서울중랑초등학교,842,장안중학교,817,중화고등학교,1318,태릉시장입구굴다리,145,중랑,303,3,5,13,13,20
서울특별시 중랑구 중화동,450,한신,127.081907230062,37.5971495731568,서울상봉초등학교,169,장안중학교,416,중화고등학교,875,상봉역.중랑우체국,196,상봉(시외버스터미널),352,3,6,3,7,14
서울특별시 중랑구 중화동,274-51,한영,127.082152273945,37.6065213238369,서울묵동초등학교,382,중랑중학교,200,중화고등학교,253,한국전력동대문중랑지사,373,중화,546,6,9,6,3,4
서울특별시 중랑구 중화동,274-75,한영,127.082366620431,37.6064877477211,서울묵동초등학교,388,중랑중학교,216,중화고등학교,235,한국전력동대문중랑지사,396,중화,557,6,9,6,4,4
서울특별시 중랑구 중화동,274-76,한영,127.082565339453,37.6064553534365,서울묵동초등학교,395,중랑중학교,233,중화고등학교,219,한국전력동대문중랑지사,418,중화,569,7,9,6,4,4
서울특별시 중랑구 중화동,274-77,한영,127.082756812272,37.6064247658777,서울묵동초등학교,403,중랑중학교,249,중화고등학교,205,한국전력동대문중랑지사,439,중화,580,7,9,7,4,4
서울특별시 중랑구 중화동,11,현대휴앤미,127.084674730351,37.6031458746534,서울중흥초등학교,175,장안중학교,487,중화고등학교,218,이화연립경동제일교회앞,96,중화,605,2,10,3,8,4
서울특별시 강남구 개포동,655-2,개포2차현대,127.053098618368,37.4814556635509,서울구룡초등학교,151,구룡중학교,622,국립국악고등학교,609,구룡초등학교,78,구룡,875,2,14,3,10,10
서울특별시 강남구 개포동,1167,그린빌리지,127.052379105594,37.4732111171489,서울포이초등학교,302,언남중학교,905,국립국악고등학교,351,능인선원앞,89,양재시민의숲(매헌),1590,2,24,5,14,6
서울특별시 강남구 개포동,1164-12,새롬,127.052951796944,37.4731883366443,서울포이초등학교,308,언남중학교,969,국립국악고등학교,377,능인선원앞,115,양재시민의숲(매헌),1651,2,25,5,15,6
서울특별시 강남구 개포동,1164-14,새롬,127.053239867821,37.4733780500302,서울포이초등학교,294,언남중학교,1003,국립국악고등학교,374,능인선원앞,153,구룡,1619,3,25,5,16,6
서울특별시 강남구 역삼동,824-25,대우디오빌플러스,127.0311179,37.4975858,서울역삼초등학교,521,서운중학교,836,은광여자고등학교,1122,강남역,142,강남,345,3,6,8,13,17
서울특별시 강남구 역삼동,765-32,역삼2차아이파크,127.0520538,37.4967427,서울도곡초등학교,409,역삼중학교,369,중앙대학교사범대학부속고등학교,538,한티역,56,한티,107,1,2,7,6,9
서울특별시 강남구 논현동,268-12,그랑디오스,127.042826352879,37.5112727007244,서울학동초등학교,376,언주중학교,571,영동고등학교,1130,선정릉역1번출구.시니어플라자,120,선정릉,112,2,2,6,9,17
서울특별시 강남구 논현동,192-1,리더스빌,127.032518185674,37.5082151855981,서울논현초등학교,701,언북중학교,1249,진선여자고등학교,1873,언주역2번출구.차병원사거리,99,언주,182,2,3,11,19,29
서울특별시 강남구 논현동,39-10,비쥬힐,127.027326050567,37.5148369905894,서울논현초등학교,724,언북중학교,823,현대고등학교,1306,학동역6번출구,282,학동,486,5,8,11,13,20
서울특별시 강남구 논현동,122-25,세호시티라이프,127.024279867707,37.510410481927,서울논현초등학교,310,원촌중학교,1159,반포고등학교,1213,영동시장,184,논현,327,3,5,5,18,19
서울특별시 강남구 논현동,46-3,요진보네르,127.022956777829,37.5130484366055,서울논현초등학교,630,원촌중학교,1185,반포고등학교,1353,영동시장,145,논현,277,3,5,10,18,21
서울특별시 강남구 논현동,44-6,은탑리더스카운티,127.023917900591,37.5131518613692,서울논현초등학교,585,언북중학교,1240,현대고등학교,1382,영동시장,153,논현,360,3,6,9,19,21
서울특별시 강남구 논현동,108-2,제이빌,127.037938034272,37.5180481187196,서울학동초등학교,670,언북중학교,557,영동고등학교,745,강남구청역,263,강남구청,363,4,6,11,9,12
서울특별시 강남구 논현동,261-7,현대넥서스B동,127.036581681377,37.5118552267313,서울학동초등학교,339,언북중학교,926,영동고등학교,1326,논현아이파크,70,언주,590,2,9,6,14,20
서울특별시 강남구 대치동,962-20,대치주성,127.060180999997,37.5015768970201,서울대현초등학교,446,휘문중학교,459,휘문고등학교,460,대치현대아파트,65,대치,864,1,13,7,7,7
서울특별시 강남구 대치동,938-16,삼환SOGOOD,127.055761232217,37.4975959883919,서울도곡초등학교,258,단국대학교사범대학부속중학교,314,단국대학교부속소프트웨어고등학교,313,도곡초등학교,100,한티,355,2,6,4,5,5
서울특별시 강남구 대치동,1009-4,상지리츠빌카일룸,127.068102983477,37.5015805244455,서울대현초등학교,558,휘문중학교,796,휘문고등학교,795,대치유수지체육공원,25,학여울,612,1,10,9,12,12
서울특별시 강남구 대치동,985,우성2,127.06548703759,37.5010451843454,서울대현초등학교,367,휘문중학교,612,휘문고등학교,612,대치2동주민센터.래미안하이스턴,146,대치,743,3,12,6,10,10
서울특별시 강남구 대치동,910-3,풍림아이원1차101동,127.054567646627,37.5015319601288,서울도곡초등학교,225,진선여자중학교,704,진선여자고등학교,704,영동농협풍림아이원아파트,212,한티,618,4,10,4,11,11
서울특별시 강남구 대치동,910-7,풍림아이원2차201동,127.054715385793,37.5012783487589,서울도곡초등학교,199,단국대학교사범대학부속중학교,716,단국대학교부속소프트웨어고등학교,715,영동농협풍림아이원아파트,209,한티,596,4,9,3,11,11
서울특별시 강남구 도곡동,183,도곡현대힐스테이트101동,127.04596985023,37.4877223725379,서울구룡초등학교,971,대치중학교,371,중앙대학교사범대학부속고등학교,827,매봉역,223,매봉,124,4,2,15,6,13
서울특별시 강남구 도곡동,550-1,파크힐,127.037029798911,37.4898417098047,서울언주초등학교,393,은성중학교,258,은광여자고등학교,258,LPG가스충전소,162,양재(서초구청),690,3,11,6,4,4
서울특별시 강남구 삼성동,29-11,SM드림빌,127.045837854968,37.5133699190732,서울삼릉초등학교,125,언주중학교,171,영동고등학교,922,삼성2문화센터,256,선정릉,379,4,6,2,3,14
서울특별시 강남구 삼성동,99-1,골든빌,127.06500677629,37.517781789042,서울봉은초등학교,521,봉은중학교,320,경기고등학교,994,노블발렌티웨딩홀,295,봉은사,661,5,10,8,5,15
서울특별시 강남구 삼성동,102-2,금호어울림,127.064770477325,37.5168671301817,서울봉은초등학교,557,봉은중학교,354,경기고등학교,970,노블발렌티웨딩홀,193,봉은사,583,3,9,9,6,15
서울특별시 강남구 삼성동,105,래미안삼성1차,127.062722690782,37.5157085537793,서울봉은초등학교,526,봉은중학교,366,경기고등학교,768,봉은사역,106,봉은사,321,2,5,8,6,12
서울특별시 강남구 삼성동,102,래미안삼성1차,127.064083750255,37.516596032436,서울봉은초등학교,523,봉은중학교,325,경기고등학교,897,노블발렌티웨딩홀,181,봉은사,502,3,8,8,5,14
서울특별시 강남구 삼성동,150-20,삼성그랑빌,127.055006997607,37.5109195083421,서울삼릉초등학교,933,대명중학교,838,경기고등학교,749,한별구립어린이집,58,삼성중앙,301,1,5,14,13,12
서울특별시 강남구 삼성동,120-9,삼성동대유리채,127.053641839901,37.510965186403,서울삼릉초등학교,787,언주중학교,876,경기고등학교,783,한별구립어린이집,135,삼성중앙,231,3,4,12,14,12
서울특별시 강남구 삼성동,82-4,삼성동헤렌하우스2,127.06132742587,37.5191490468603,서울봉은초등학교,113,봉은중학교,120,경기고등학교,610,청담역.경기고교,376,봉은사,561,6,9,2,2,10
서울특별시 강남구 삼성동,64-6,삼성루첸시아,127.052730797261,37.5172740652944,서울삼릉초등학교,783,언주중학교,733,경기고등학교,374,센트럴아이파크.강남구도시관리공단,183,청담,243,3,4,12,11,6
서울특별시 강남구 삼성동,127-5,삼성오네뜨,127.054377512769,37.509603972906,서울삼릉초등학교,921,대명중학교,820,경기고등학교,906,한별구립어린이집,74,삼성중앙,398,2,6,14,13,14
서울특별시 강남구 삼성동,71-16,삼성팰리스,127.053328045107,37.5144086957963,서울삼릉초등학교,721,언주중학교,740,경기고등학교,466,센트럴아이파크.강남구도시관리공단,191,삼성중앙,156,3,3,11,12,7
서울특별시 강남구 삼성동,97-2,시티,127.064255624652,37.5187688886555,서울봉은초등학교,398,봉은중학교,209,경기고등학교,920,노블발렌티웨딩홀,409,봉은사,674,7,11,6,4,14
서울특별시 강남구 삼성동,3-8,우정에쉐르,127.044328510674,37.5171821913927,서울언북초등학교,331,언주중학교,385,영동고등학교,473,청담동래미안아파트,177,강남구청,342,3,6,5,6,8
서울특별시 강남구 삼성동,144-10,우정에쉐르2,127.054831687639,37.50705995626,서울도곡초등학교,841,대명중학교,689,휘문고등학교,821,포스코사거리,63,삼성중앙,683,1,11,13,11,13
서울특별시 강남구 삼성동,146,포스코트,127.054629761687,37.5130548831322,서울삼릉초등학교,855,언주중학교,902,경기고등학교,527,코엑스인터컨티넨탈호텔,272,삼성중앙,150,5,3,13,14,8
서울특별시 강남구 삼성동,57-3,현대2차,127.055784950453,37.5192898283177,서울봉은초등학교,580,봉은중학교,736,경기고등학교,195,청담역.경기고교,90,청담,271,2,5,9,12,3
서울특별시 강남구 삼성동,117-18,현대빌라트,127.05162387436,37.5120585532554,서울삼릉초등학교,537,언주중학교,621,경기고등학교,788,삼성중앙역.플래티넘아파트,43,삼성중앙,213,1,4,9,10,12
서울특별시 강남구 삼성동,57-9,현대삼성동1차,127.054998864484,37.519102968535,서울봉은초등학교,669,봉은중학교,822,경기고등학교,209,청담역,46,청담,186,1,3,11,13,4
서울특별시 강남구 신사동,540-2,대성,127.024363008243,37.5194823118604,서울신구초등학교,434,신사중학교,679,현대고등학교,703,신사동고개,175,신사,587,3,9,7,11,11
서울특별시 강남구 신사동,562-24,신사파크빌B동,127.026534992973,37.5204025788899,서울신구초등학교,434,언북중학교,741,현대고등학교,730,신사동고개,179,압구정,771,3,12,7,12,11
서울특별시 강남구 신사동,547-8,유로미,127.023061995654,37.5230575721811,서울신구초등학교,109,신사중학교,277,현대고등학교,280,가로수길,165,압구정,747,3,12,2,5,5
서울특별시 강남구 압구정동,456,현대65동,127.028904583335,37.5299339057353,서울압구정초등학교,295,신구중학교,415,압구정고등학교,444,현대아파트,250,압구정,322,4,5,5,7,7
서울특별시 강남구 역삼동,794-19,강남한솔,127.03778470753,37.4928087584557,서울역삼초등학교,573,은성중학교,569,은광여자고등학교,569,역삼럭키아파트.역삼월드메르디앙아파트,150,역삼,880,3,14,9,9,9
서울특별시 강남구 역삼동,711,개나리6,127.043717717768,37.5013327562925,서울도성초등학교,574,진선여자중학교,520,진선여자고등학교,520,역삼동성당.역삼자이아파트,162,선릉,597,3,9,9,8,8
서울특별시 강남구 역삼동,783-3,갤러리하우스,127.043392990079,37.4944205352519,서울도성초등학교,993,도곡중학교,311,중앙대학교사범대학부속고등학교,1009,역삼청소년수련관.도곡1차아이파크,165,매봉,911,3,14,15,5,16
